"You deleted the sitemap.","Aţi şters pe harta.","module","Magento_Sitemap",,
"We can't find a sitemap to delete.","Nu putem găsi o harta pentru a şterge.","module","Magento_Sitemap",,
"This sitemap no longer exists.","Aceasta harta nu mai există.","module","Magento_Sitemap",,
"Site Map","Harta site","module","Magento_Sitemap",,
"New Site Map","Noul Site Map","module","Magento_Sitemap",,
"The sitemap ""%1"" has been generated.","Pe harta site ""%1"" a fost generat.","module","Magento_Sitemap",,
"We can't generate the sitemap right now.","Nu putem genera sitemap acum.","module","Magento_Sitemap",,
"We can't find a sitemap to generate.","Nu putem găsi o harta pentru a genera.","module","Magento_Sitemap",,
"You saved the sitemap.","- ai salvat harta site.","module","Magento_Sitemap",,
"The priority must be between 0 and 1.","Prioritatea trebuie să fie între 0 şi 1.","module","Magento_Sitemap",,
"Always","Întotdeauna","module","Magento_Sitemap",,
"Hourly","Tarife Orare","module","Magento_Sitemap",,
"Daily","Zilnic","module","Magento_Sitemap",,
"Weekly","Săptămânal","module","Magento_Sitemap",,
"Monthly","Lunar","module","Magento_Sitemap",,
"Yearly","Anual","module","Magento_Sitemap",,
"Never","Niciodată nu","module","Magento_Sitemap",,
"File handler unreachable","File manipulatorul de contactat","module","Magento_Sitemap",,
"Please define a correct path.","Vă rugăm să definiţi o calea corectă.","module","Magento_Sitemap",,
"Please create the specified folder ""%1"" before saving the sitemap.","Vă rugăm să creaţi folderul specificat ""%1"" înainte de salvarea harta site.","module","Magento_Sitemap",,
"Please make sure that ""%1"" is writable by the web-server.","Vă rugăm să vă asiguraţi că ""%1"" este incripþionabilã de web-server.","module","Magento_Sitemap",,
"Please use only letters (a-z or A-Z), numbers (0-9) or underscores (_) in the filename. No spaces or other characters are allowed.","Vă rugăm să utilizaţi numai litere (a-z sau A-Z), cifre (0-9) sau de subliniere (_) în numele fişierului. Fără spaţii sau alte caractere sunt permise.","module","Magento_Sitemap",,
"None","Nici unul","module","Magento_Sitemap",,
"Base Only","Numai de bază","module","Magento_Sitemap",,
"All","Toate","module","Magento_Sitemap",,
"Sitemap Generation Warnings","Harta site generaţie avertismente","module","Magento_Sitemap",,
"Categories Options","Opţiuni de categorii","module","Magento_Sitemap",,
"Frequency","Frecvenţă","module","Magento_Sitemap",,
"Priority","Prioritate","module","Magento_Sitemap",,
"Valid values range from 0.0 to 1.0.","Domeniul de valori valide de la 0.0 la 1.0.","module","Magento_Sitemap",,
"Products Options","Opţiuni de produse","module","Magento_Sitemap",,
"Add Images into Sitemap","Adăugaţi imagini în harta site","module","Magento_Sitemap",,
"CMS Pages Options","Opţiuni de pagini CMS","module","Magento_Sitemap",,
"Generation Settings","Setările de generaţie","module","Magento_Sitemap",,
"Enabled","Activată","module","Magento_Sitemap",,
"Error Email Recipient","Eroare la destinatar de e-mail","module","Magento_Sitemap",,
"Error Email Sender","Eroare la sesizorul de e-mail.","module","Magento_Sitemap",,
"Error Email Template","Şablon de e-mail de eroare","module","Magento_Sitemap",,
"Email template chosen based on theme fallback when ""Default"" option is selected.","E-mail şablonul ales bazate pe tema selectării derivaţiilor atunci când opţiunea ""Default"" este selectat.","module","Magento_Sitemap",,
"Start Time","Timp pornire","module","Magento_Sitemap",,
"Sitemap File Limits","Harta site limite de fişiere","module","Magento_Sitemap",,
"Maximum No of URLs Per File","Maxim Nr. de URL-uri per fişier","module","Magento_Sitemap",,
"Maximum File Size","Dimensiunea maximă a fişierului","module","Magento_Sitemap",,
"File size in bytes.","Dimensiunea fişierului în octeţi.","module","Magento_Sitemap",,
"Search Engine Submission Settings","Motor de căutare setările de depunere","module","Magento_Sitemap",,
"Enable Submission to Robots.txt","Permite prezentarea la roboţi.txt","module","Magento_Sitemap",,
"ID","ID","module","Magento_Sitemap",,
"Link for Google","Link pentru Google","module","Magento_Sitemap",,
"Last Generated","Ultima generat","module","Magento_Sitemap",,
"Action","Acţiune","module","Magento_Sitemap",,
"Current store is not active.","Magazinul de curent nu este activă.","module","Magento_Store",,
"Requested store is inactive","Magazinul solicitată este inactivă","module","Magento_Store",,
"Requested store is not found","Magazinul solicitată nu este găsit","module","Magento_Store",,
"Environment emulation nesting is not allowed.","Emulaţie de mediu nu este permisă de nesting.","module","Magento_Store",,
"Only default scope allowed","Numai sfera implicit permise","module","Magento_Store",,
"Invalid scope object","Obiect de aplicare invalidă","module","Magento_Store",,
"Store with the same code","Magazin cu acelaşi cod","module","Magento_Store",,
"Website with the same code","Site web cu acelaşi cod","module","Magento_Store",,
"Website code may only contain letters (a-z), numbers (0-9) or underscore (_), and the first character must be a letter.","Site Web cod poate conţine numai litere (A-Z), cifre (0-9) sau de subliniere (_), şi primul caracter trebuie sa fie o scrisoare.","module","Magento_Store",,
"Name is required","Numele este necesar","module","Magento_Store",,
"The store code may contain only letters (a-z), numbers (0-9) or underscore (_), and the first character must be a letter.","Magazinul de cod poate conţine numai litere (A-Z), cifre (0-9) sau de subliniere (_), şi primul caracter trebuie sa fie o scrisoare.","module","Magento_Store",,
"Store is inactive","Magazin este inactivă","module","Magento_Store",,
"Default store is inactive","Magazinul implicită este inactivă","module","Magento_Store",,
"All Store Views","Toate vederile magazin","module","Magento_Store",,
"-- Please Select --","-- selectaţi --","module","Magento_Store",,
"Admin","Admin","module","Magento_Store",,
"More than one default website is defined","Mai mult de un site web implicit este definită","module","Magento_Store",,
"Default website is not defined","Default site nu este definită","module","Magento_Store",,
"Your Language:","Limba:","module","Magento_Store",,
"Your Language","Limba dvs.","module","Magento_Store",,
"Language","Limba","module","Magento_Store",,
"Select Store","Selectaţi Store","module","Magento_Store",,
"Configuration","Configuraţie","module","Magento_Store",,
"Various XML configurations that were collected across modules and merged.","Diverse configuraţii de XML care au fost colectate prin module şi îmbinate.","module","Magento_Store",,
"Layouts","Dispuneri","module","Magento_Store",,
"Layout building instructions.","Schema construirea instrucţiuni.","module","Magento_Store",,
"Blocks HTML output","Blocuri de ieşire de HTML","module","Magento_Store",,
"Page blocks HTML.","Blocurile de pagina HTML.","module","Magento_Store",,
"Collections Data","Colecţii de date","module","Magento_Store",,
"Collection data files.","Fişiere de date de colectare.","module","Magento_Store",,
"Reflection Data","Datele de reflecţie","module","Magento_Store",,
"API interfaces reflection data.","Interfeţe API reflecţie date.","module","Magento_Store",,
"Database DDL operations","Baza de date operatiunile DDL","module","Magento_Store",,
"Results of DDL queries, such as describing tables or indexes.","Rezultatele DDL interogări, precum tabele care descrie sau indecsi.","module","Magento_Store",,
"Swatch Helper: not valid parameter for product instantiation","Ajutor: nu valid gâtlejul hohotitor parametru instantiation pentru produs","module","Magento_Swatches",,
"Admin is a required field in the each row","Admin este un câmp obligatoriu în fiecare rând","module","Magento_Swatches",,
"Update Product Preview Image","Imagine Previzualizare produs de actualizare","module","Magento_Swatches",,
"Filtering by this attribute will update the product image on catalog page","Filtrarea prin acest atribut va actualiza imaginea produsului de pe pagina de catalog","module","Magento_Swatches",,
"Use Product Image for Swatch if Possible","Utilizaţi imaginea produsului pentru gâtlejul hohotitor dacă este posibil","module","Magento_Swatches",,
"Allows use fallback logic for replacing swatch image with product swatch or base image","Permite utilizarea derivaţiei logic pentru înlocuirea imaginea cu gatlejul hohotitor de produs gâtlejul hohotitor sau imaginea de bază","module","Magento_Swatches",,
"Visual Swatch","În gâtlejul hohotitor vizuală","module","Magento_Swatches",,
"Text Swatch","Text în gâtlejul hohotitor","module","Magento_Swatches",,
"Manage Swatch (values of your attribute)","Administraţi (valori în gâtlejul hohotitor atributul de dvs.)","module","Magento_Swatches",,
"Is Default","Este implicită","module","Magento_Swatches",,
"Add Swatch","Adăugaţi în gâtlejul hohotitor","module","Magento_Swatches",,
"Sort Option","Opţiunea sortare","module","Magento_Swatches",,
"Delete","Ştergere","module","Magento_Swatches",,
"Swatch","În gâtlejul hohotitor","module","Magento_Swatches",,
"Step 2: Attribute Values","Pasul 2: Valorile de atribut","module","Magento_Swatches",,
"Select values from each attribute to include in this product. Each unique combination of values creates a unigue product SKU.","Selectaţi valorile de la fiecare caracteristica de a include în acest produs. Fiecare combinaţie unică de valori creează un produs de unigue SKU.","module","Magento_Swatches",,
"Sort Variations","Variaţiile de sortare","module","Magento_Swatches",,
"Options","Opţiuni","module","Magento_Swatches",,
"Select All","Selectare toate","module","Magento_Swatches",,
"Deselect All","Deselectare toate","module","Magento_Swatches",,
"Remove Attribute","Demontaţi atribut","module","Magento_Swatches",,
"Save Option","Opţiune de salvare","module","Magento_Swatches",,
"Remove Option","Demontaţi opţiune","module","Magento_Swatches",,
"Create New Value","Creaţi noua valoare","module","Magento_Swatches",,
"Swatches per Product","Fasii per produs","module","Magento_Swatches",,
"Tax Rate Information","Rata impozitului informaţii","module","Magento_Tax",,
"Tax Identifier","Identificatorul de taxă","module","Magento_Tax",,
"Zip/Post is Range","Zip/Post este largă","module","Magento_Tax",,
"Zip/Post Code","Zip/Codul poştal","module","Magento_Tax",,
"'*' - matches any; 'xyz*' - matches any that begins on 'xyz' and are not longer than %1.","'*' - se potriveşte oricărui; ""Xyz*"" - se potriveşte oricărui care începe pe ""Xyz"" şi nu sunt mai mult de %1.","module","Magento_Tax",,
"Range From","Intervalul de la","module","Magento_Tax",,
"Range To","Gamă pentru a","module","Magento_Tax",,
"State","Membru","module","Magento_Tax",,
"Country","Ţară","module","Magento_Tax",,
"Rate Percent","Procentul de rate","module","Magento_Tax",,
"Tax Titles","Titluri de impozit","module","Magento_Tax",,
"Add New Tax Rate","Adăugaţi noi rata de impozit","module","Magento_Tax",,
"Back","Înapoi","module","Magento_Tax",,
"Reset","Reset","module","Magento_Tax",,
"Delete Rate","Rata de ştergere","module","Magento_Tax",,
"Are you sure you want to do this?","Sunteţi sigur că doriţi să faceţi acest lucru?","module","Magento_Tax",,
"Save Rate","Rata de salvare","module","Magento_Tax",,
"Manage Tax Rules","Gestionaţi normele fiscale","module","Magento_Tax",,
"Add New Tax Rule","Adăugaţi taxa noua regula","module","Magento_Tax",,
"Save Rule","Regula de salvare","module","Magento_Tax",,
"Delete Rule","Ştergeţi Regula","module","Magento_Tax",,
"Save and Continue Edit","Salvare şi continuare Editare","module","Magento_Tax",,
"Tax Rule Information","Informaţii de regula de impozit","module","Magento_Tax",,
"Name","Nume","module","Magento_Tax",,
"Customer Tax Class","Clasa de impozitare a clientului","module","Magento_Tax",,
"Product Tax Class","Clasa de impozitare de produs","module","Magento_Tax",,
"Tax Rate","Rata de impozit","module","Magento_Tax",,
"Priority","Prioritate","module","Magento_Tax",,
"Tax rates at the same priority are added, others are compounded.","Ratele de impozitare la aceeaşi prioritate sunt adăugate, altele sunt amestecate.","module","Magento_Tax",,
"Calculate Off Subtotal Only","Calculaţi Off Subtotal numai","module","Magento_Tax",,
"Sort Order","Ordine de sortare","module","Magento_Tax",,
"Do you really want to delete this tax class?","Doriţi să ştergeţi această taxă clasa?","module","Magento_Tax",,
"Add New Tax Class","Adăugaţi taxa noua clasa","module","Magento_Tax",,
"Shipping Incl. Tax (%1)","Transport Incl. Taxa (%1)","module","Magento_Tax",,
"Shipping Excl. Tax (%1)","Livrare Excl. Taxa (%1)","module","Magento_Tax",,
"Subtotal (Excl.Tax)","Subtotal (excl.taxe)","module","Magento_Tax",,
"Subtotal (Incl.Tax)","Subtotal (Incl.taxe)","module","Magento_Tax",,
"Shipping & Handling (Excl.Tax)","Transport şi manipulare (excl.taxe)","module","Magento_Tax",,
"Shipping & Handling (Incl.Tax)","Transport şi manipulare (Incl.taxe)","module","Magento_Tax",,
"Grand Total (Excl.Tax)","Grand Total (excl.taxe)","module","Magento_Tax",,
"Grand Total (Incl.Tax)","Grand Total (Incl.taxe)","module","Magento_Tax",,
"Sales","Vânzări","module","Magento_Tax",,
"Tax","Impozit","module","Magento_Tax",,
"Manage Tax Rates","Gestionaţi ratele de impozitare","module","Magento_Tax",,
"New Tax Rate","Rata de impozit nou","module","Magento_Tax",,
"Tax Zones and Rates","Zonele fiscale şi de tarife","module","Magento_Tax",,
"We can't delete this tax rate right now.","Nu putem şterge aceasta impozitare acum.","module","Magento_Tax",,
"An error occurred while loading this tax rate.","A survenit o eroare la încărcarea aceasta impozitare.","module","Magento_Tax",,
"We can't save this rate right now.","Nu ne putem salva această rată acum.","module","Magento_Tax",,
"You deleted the tax rate.","Aţi şters ratei de impozitare.","module","Magento_Tax",,
"We can't delete this rate because of an incorrect rate ID.","Nu putem şterge această rată din cauza unui ID de rată incorectă.","module","Magento_Tax",,
"Something went wrong deleting this rate.","Ceva gresit ştergerea această rată.","module","Magento_Tax",,
"Edit Tax Rate","Rata de impozit de editare","module","Magento_Tax",,
"You saved the tax rate.","- ai salvat de impozitare.","module","Magento_Tax",,
"Tax Rules","Normele fiscale","module","Magento_Tax",,
"The tax rule has been deleted.","Taxa de regulă nu a fost şters.","module","Magento_Tax",,
"This rule no longer exists.","Această regulă nu mai există.","module","Magento_Tax",,
"Something went wrong deleting this tax rule.","Ceva gresit ştergerea acestui impozit regula.","module","Magento_Tax",,
"New Tax Rule","Taxa noua regula","module","Magento_Tax",,
"Edit Rule","Regulă de editare","module","Magento_Tax",,
"New Rule","Regulă nouă","module","Magento_Tax",,
"You saved the tax rule.","- ai salvat regula fiscale.","module","Magento_Tax",,
"We can't save this tax rule right now.","Nu ne putem salva această regulă de impozit acum.","module","Magento_Tax",,
"Invalid name of tax class specified.","Nume invalid de clasa de impozitare specificate.","module","Magento_Tax",,
"We can't delete this tax class right now.","Nu putem şterge această taxă clasa acum.","module","Magento_Tax",,
"We can't save this tax class right now.","Nu ne putem salva aceasta clasa de impozitare acum.","module","Magento_Tax",,
"Make sure all required information is valid.","Să vă asiguraţi că toate informaţiile necesare sunt valabile.","module","Magento_Tax",,
"The Rate Percent should be a positive number.","Rata de procente trebuie să fie un număr pozitiv.","module","Magento_Tax",,
"Maximum zip code length is 9.","Lungimea maximă a codul postal este 9.","module","Magento_Tax",,
"Use digits only for the zip code.","Utilizaţi numai cifre pentru codul postal.","module","Magento_Tax",,
"Range To should be equal or greater than Range From.","Gamă pentru a trebuie să fie egală sau mai mare decât intervalul de la.","module","Magento_Tax",,
"The tax rate cannot be removed. It exists in a tax rule.","Ratei de impozitare nu poate fi demontat. Există o regulă de impozit.","module","Magento_Tax",,
"This class no longer exists.","Aceasta clasa nu mai există.","module","Magento_Tax",,
"You cannot delete this tax class because it is used in Tax Rules. You have to delete the rules it is used in first.","Nu puteţi să ştergeţi această clasă de impozit deoarece este utilizat în normele fiscale. Aveţi pentru a şterge regulile este utilizat în primul.","module","Magento_Tax",,
"You cannot delete this tax class because it is used in existing %1(s).","Nu puteţi să ştergeţi această clasă de impozit deoarece este utilizat în existente de %1(s).","module","Magento_Tax",,
"Custom price if available","Preţ personalizat dacă este disponibilă","module","Magento_Tax",,
"Original price only","Numai preţul original","module","Magento_Tax",,
"Shipping Address","Adresa de livrare","module","Magento_Tax",,
"Billing Address","Adresa de facturare","module","Magento_Tax",,
"Shipping Origin","Livrare Origine","module","Magento_Tax",,
"No (price without tax)","Nu (pretul fara taxe)","module","Magento_Tax",,
"Yes (only price with tax)","Da (numai Preţ cu taxe)","module","Magento_Tax",,
"Both (without and with tax)","Ambele (fără şi cu taxă)","module","Magento_Tax",,
"Invalid attribute %1","Atributul invalid %1","module","Magento_Tax",,
"Code","Organ","module","Magento_Tax",,
"Invalid type supplied","Tip invalid furnizate","module","Magento_Tax",,
"Class name and class type","Numele clasei şi tipului de clasă","module","Magento_Tax",,
"Grand Total (Excl. Tax)","Grand Total (excl. Impozit)","module","Magento_Tax",,
"Grand Total (Incl. Tax)","Grand Total (Incl. Impozit)","module","Magento_Tax",,
"Shipping (Excl. Tax)","Transport (excl. Impozit)","module","Magento_Tax",,
"Shipping (Incl. Tax)","Transport (Incl. Impozit)","module","Magento_Tax",,
"Subtotal (Excl. Tax)","Subtotal (excl. Impozit)","module","Magento_Tax",,
"Subtotal (Incl. Tax)","Subtotal (Incl. Impozit)","module","Magento_Tax",,
"Subtotal","Subtotal","module","Magento_Tax",,
"Unit Price","Preţ unitar","module","Magento_Tax",,
"Row Total","Totalul de rând","module","Magento_Tax",,
"Total","Total","module","Magento_Tax",,
"Before Discount","Înainte de reduceri","module","Magento_Tax",,
"After Discount","După reduceri","module","Magento_Tax",,
"Excluding Tax","Fără Taxe","module","Magento_Tax",,
"Including Tax","Inclusiv Taxe","module","Magento_Tax",,
"None","Nici unul","module","Magento_Tax",,
"Including and Excluding Tax","Inclusiv şi fără taxe","module","Magento_Tax",,
"Warning tax configuration can result in rounding errors. ","Taxa de avertizare configuraţie poate duce la erori de rotunjire.","module","Magento_Tax",,
"Store(s) affected: ","Depozitaţi(s) afectate:","module","Magento_Tax",,
"Click on the link to <a href=""%1"">ignore this notification</a>","Faceţi clic pe legătură pentru a <a href=""%1"">ignoraţi această notificare</a>","module","Magento_Tax",,
"Warning tax discount configuration might result in different discounts
                                than a customer might expect. ","Taxa de avertizare reduceri configuraţie ar putea duce la reduceri de diferite
                                Decât un client ar putea aştepta.","module","Magento_Tax",,
"Please see <a href=""%1"">documentation</a> for more details. ","Vă rugăm să consultaţi <a href=""%1"">documentaţie</a> pentru mai multe detalii.","module","Magento_Tax",,
"Click here to go to <a href=""%1"">Tax Configuration</a> and change your settings.","Faceţi clic aici pentru a merge la <a href=""%1"">Configuraţia fiscale</a> şi modificaţi setările.","module","Magento_Tax",,
"Invalid type of tax class ""%1""","Invalidă Tip de taxa clasa ""%1""","module","Magento_Tax",,
"Updating classType is not allowed.","Actualizarea classType nu este permisă.","module","Magento_Tax",,
"A class with the same name already exists for ClassType %1.","Clasa cu acelaşi nume există deja pentru ClassType %1.","module","Magento_Tax",,
"customer group","Grupul de clienţi","module","Magento_Tax",,
"product","Produs","module","Magento_Tax",,
"Excl. tax:","Excl. taxa:","module","Magento_Tax",,
"Incl. Tax","Incl. Impozit","module","Magento_Tax",,
"Entity already exists","Entitate există deja","module","Magento_Tax",,
"Cannot save titles","Nu se poate salva de titluri","module","Magento_Tax",,
"Some Message","Unele mesaj","module","Magento_Tax",,
"Something went wrong","Ceva gresit.","module","Magento_Tax",,
"Could not save","Nu a putut salva","module","Magento_Tax",,
"No such entity","Nici o astfel de entitate","module","Magento_Tax",,
"Excl. Tax","Excl. Impozit","module","Magento_Tax",,
"Note:","Notă:","module","Magento_Tax",,
"Leave this field empty if you wish to use the tax identifier.","Lăsaţi acest câmp gol dacă doriţi să utilizaţi identificatorul de taxă.","module","Magento_Tax",,
"An error occurred","A survenit o eroare","module","Magento_Tax",,
"Do you really want to delete this tax rate?","Doriţi să ştergeţi această rata impozitului?","module","Magento_Tax",,
"Save","Salvare","module","Magento_Tax",,
"Add New Class","Adăugaţi noi din clasa","module","Magento_Tax",,
"Grand Total Excl. Tax","Grand Total Excl. Impozit","module","Magento_Tax",,
"Grand Total Incl. Tax","Grand Total Incl. Impozit","module","Magento_Tax",,
"Tax Classes","Clasele de impozitare","module","Magento_Tax",,
"Tax Class for Shipping","Clasa de impozitare pentru transport","module","Magento_Tax",,
"Default Tax Class for Product","Taxa pentru produsul clasa implicită","module","Magento_Tax",,
"Default Tax Class for Customer","Clasa de impozitare pentru client implicit","module","Magento_Tax",,
"Calculation Settings","Setările de calcul","module","Magento_Tax",,
"Tax Calculation Method Based On","Metoda de calcul fiscal pe baza","module","Magento_Tax",,
"Tax Calculation Based On","Pe baza de calcul fiscal","module","Magento_Tax",,
"Catalog Prices","Preturile de catalog","module","Magento_Tax",,
"This sets whether catalog prices entered from Magento Admin include tax.","Aceasta stabileşte dacă preţurile de catalog introdusă din Magento Admin include taxa.","module","Magento_Tax",,
"Shipping Prices","Preturile de transport","module","Magento_Tax",,
"This sets whether shipping amounts entered from Magento Admin or obtained from gateways include tax.","Aceasta stabileşte dacă sumele de expediere intră din Magento Admin sau obţinute de gateway-uri include taxa.","module","Magento_Tax",,
"Apply Customer Tax","Se aplica taxa de client","module","Magento_Tax",,
"Apply Discount On Prices","Aplicaţi reducere la preturi","module","Magento_Tax",,
"Apply discount on price including tax is calculated based on store tax if ""Apply Tax after Discount"" is selected.","Aplicaţi reducere la preţ inclusiv taxa este calculată pe baza store taxa daca ""aplica impozitul după reducere"" este selectat.","module","Magento_Tax",,
"Apply Tax On","Aplica impozitul pe","module","Magento_Tax",,
"Enable Cross Border Trade","Comerţul Transfrontalier de activare","module","Magento_Tax",,
"When catalog price includes tax, enable this setting to fix the price no matter what the customer's tax rate.","Atunci când preţul de catalog include taxa, activaţi această setare pentru a stabili preţul indiferent de ce rata de impozit clientului.","module","Magento_Tax",,
"Default Tax Destination Calculation","Calculul Destinaţie fiscale implicite","module","Magento_Tax",,
"Default Country","Implicit de ţară","module","Magento_Tax",,
"Default State","Starea implicită","module","Magento_Tax",,
"Default Post Code","Cod poştal implicit","module","Magento_Tax",,
"Price Display Settings","Setări de afişaj de preţ","module","Magento_Tax",,
"Display Product Prices In Catalog","Afişarea preţurilor produsului în catalog","module","Magento_Tax",,
"Display Shipping Prices","Preturile de transport de afişare","module","Magento_Tax",,
"Shopping Cart Display Settings","Cos de cumparaturi setările de afişare","module","Magento_Tax",,
"Display Prices","Preturile de afişare","module","Magento_Tax",,
"Display Subtotal","Afişaj Subtotal","module","Magento_Tax",,
"Display Shipping Amount","Suma de expediere de afişare","module","Magento_Tax",,
"Include Tax In Order Total","Include taxa pentru totalul","module","Magento_Tax",,
"Display Full Tax Summary","Taxa completă de afişare sumar","module","Magento_Tax",,
"Display Zero Tax Subtotal","Afişarea Zero Taxa Subtotal","module","Magento_Tax",,
"Orders, Invoices, Credit Memos Display Settings","Ordinele, facturi, note de credit setările de afişare","module","Magento_Tax",,
"State/Region","Statul/regiune","module","Magento_Tax",,
"Rate","Rată","module","Magento_Tax",,
"Subtotal Only","Subtotal numai","module","Magento_Tax",,
"(Excl. Tax)","(excl. Impozit)","module","Magento_Tax",,
"(Incl. Tax)","(Incl. Impozit)","module","Magento_Tax",,
"Order Total Excl. Tax","Suma totală a comenzii excl. Impozit","module","Magento_Tax",,
"Order Total Incl. Tax","Scopul Total Incl. Impozit","module","Magento_Tax",,
"Order Total","Suma totală a comenzii","module","Magento_Tax",,
"Your credit card will be charged for","Cardul de credit va fi perceput pentru","module","Magento_Tax",,
"Code","Organ","module","Magento_TaxImportExport",,
"Country","Ţară","module","Magento_TaxImportExport",,
"State","Membru","module","Magento_TaxImportExport",,
"Zip/Post Code","Zip/Codul poştal","module","Magento_TaxImportExport",,
"Rate","Rată","module","Magento_TaxImportExport",,
"Zip/Post is Range","Zip/Post este largă","module","Magento_TaxImportExport",,
"Range From","Intervalul de la","module","Magento_TaxImportExport",,
"Range To","Gamă pentru a","module","Magento_TaxImportExport",,
"Tax Zones and Rates","Zonele fiscale şi de tarife","module","Magento_TaxImportExport",,
"Import and Export Tax Rates","Ratele taxei de import şi de export","module","Magento_TaxImportExport",,
"The tax rate has been imported.","Ratei de impozitare a fost importat.","module","Magento_TaxImportExport",,
"Invalid file upload attempt","Încercare de încărcare fişier invalid","module","Magento_TaxImportExport",,
"Invalid file upload attempt.","Încercare de încărcare fişier invalid.","module","Magento_TaxImportExport",,
"Invalid file format.","Formatul de fişier invalid.","module","Magento_TaxImportExport",,
"One of the countries has invalid code.","Una dintre ţările are cod invalid.","module","Magento_TaxImportExport",,
"Import Tax Rates","Ratele taxei de import","module","Magento_TaxImportExport",,
"Export Tax Rates","Ratele taxei de export","module","Magento_TaxImportExport",,
"CSV","CSV","module","Magento_TaxImportExport",,
"Excel XML","Excel XML","module","Magento_TaxImportExport",,
"Themes","Teme","module","Magento_Theme",,
"Save and Continue Edit","Salvare şi continuare Editare","module","Magento_Theme",,
"Are you sure you want to delete this theme?","Sunteţi sigur că doriţi să ştergeţi această temă?","module","Magento_Theme",,
"Theme: %1","Tema: %1","module","Magento_Theme",,
"New Theme","Noua temă","module","Magento_Theme",,
"Theme CSS","Temă CSS","module","Magento_Theme",,
"Theme CSS Assets","Temă CSS ACTIVE","module","Magento_Theme",,
"Custom CSS","Custom CSS","module","Magento_Theme",,
"Select CSS File to Upload","Selectaţi fişierul CSS pentru încărcare","module","Magento_Theme",,
"Upload CSS File","Încărcaţi fişierul CSS","module","Magento_Theme",,
"Download CSS File","Descărcaţi fişierul CSS","module","Magento_Theme",,
"Manage","Gestionaţi","module","Magento_Theme",,
"Upload Images","Încărcaţi Imagini","module","Magento_Theme",,
"Images Assets","Active de imagini","module","Magento_Theme",,
"Upload Fonts","Încărcaţi fonturi","module","Magento_Theme",,
"Fonts Assets","Active de fonturi","module","Magento_Theme",,
"Edit custom.css","Editare custom.css","module","Magento_Theme",,
"Allowed file types *.css.","Tipuri de fişiere permise *.css.","module","Magento_Theme",,
"This file will replace the current custom.css file and can't be more than 2 MB.","Acest fişier va inlocui custom.css fişierul şi nu poate fi mai mare de 2 MB.","module","Magento_Theme",,
"Max file size to upload %1M","Max dimensiune fişier pentru a încărca %1M","module","Magento_Theme",,
"Something is wrong with the file upload settings.","Ceva este în neregulă cu setările pentru încărcare fişier.","module","Magento_Theme",,
"CSS Editor","CSS Editor","module","Magento_Theme",,
"Theme Settings","Setări temă","module","Magento_Theme",,
"Parent Theme","Temă de părinte","module","Magento_Theme",,
"Theme Path","Calea temă","module","Magento_Theme",,
"Theme Title","Temă Titlul","module","Magento_Theme",,
"Theme Preview Image","Temă Previzualizare imagine","module","Magento_Theme",,
"General","Generalităţi","module","Magento_Theme",,
"Copy of %1","Copie a %1","module","Magento_Theme",,
"Max image size %1M","Dimensiune imagine max %1M","module","Magento_Theme",,
"Theme JavaScript","Temă JavaScript","module","Magento_Theme",,
"Select JS Files to Upload","Selectaţi pentru a încărca fişiere JS","module","Magento_Theme",,
"Upload JS Files","Încărcaţi fişierele JS","module","Magento_Theme",,
"JS Editor","JS Editor","module","Magento_Theme",,
"Allowed file types *.js.","Tipuri de fişiere permise *.js.","module","Magento_Theme",,
"Theme","Temă","module","Magento_Theme",,
"Media Storage","Stocare media","module","Magento_Theme",,
"Create Folder","Creare folder","module","Magento_Theme",,
"Delete Folder","Ştergere dosar","module","Magento_Theme",,
"Delete File","Ştergeţi fişierul","module","Magento_Theme",,
"Insert File","Introduceţi fişierul","module","Magento_Theme",,
"New Folder Name:","Noul Folder Name:","module","Magento_Theme",,
"Are you sure you want to delete this folder?","Sunteţi sigur că doriţi să ştergeţi acest dosar?","module","Magento_Theme",,
"Are you sure you want to delete this file?","Sunteţi sigur că doriţi să ştergeţi acest fişier?","module","Magento_Theme",,
"Storage Root","Rădăcină de stocare","module","Magento_Theme",,
"You deleted the theme.","Aţi şters tema.","module","Magento_Theme",,
"We cannot delete the theme.","Noi nu poate şterge tema.","module","Magento_Theme",,
"File not found: ""%1"".","Fişierul nu a fost găsit: ""%1"".","module","Magento_Theme",,
"We can't find file.","Nu putem găsi fişierul.","module","Magento_Theme",,
"We cannot find theme ""%1"".","Nu putem găsi tema ""%1"".","module","Magento_Theme",,
"We cannot find the theme.","Nu putem găsi temă.","module","Magento_Theme",,
"This theme is not editable.","Această temă nu sunt editabile.","module","Magento_Theme",,
"You saved the theme.","- ai salvat temă.","module","Magento_Theme",,
"We can't upload the CSS file right now.","Nu putem încărca fişierul CSS acum.","module","Magento_Theme",,
"We cannot find a theme with id ""%1"".","Nu putem găsi o temă cu id ""%1"".","module","Magento_Theme",,
"We can't upload the JS file right now.","Nu putem încărca JS file acum.","module","Magento_Theme",,
"Sorry, something went wrong. That's all we know.","Ne pare rău, ceva gresit. Mai mult nu stim.","module","Magento_Theme",,
"Invalid type","Tip invalid","module","Magento_Theme",,
"Exception does not contain field '%1'","Exceptia nu conţine domeniul '%1'","module","Magento_Theme",,
"Invalid regular expression: ""%1"".","Expresie obişnuită invalid: ""%1"".","module","Magento_Theme",,
